,lenght,name,raws,time
148,15,second,113,0.0733389854431
149,16,second,113,0.101786851883
150,17,second,113,0.10450387001
151,18,second,113,0.11456489563
152,19,second,113,0.126671075821
153,20,second,113,0.136138916016
154,10,second,114,0.0478579998016
155,11,second,114,0.0515410900116
156,12,second,114,0.0564479827881
157,13,second,114,0.0630049705505
158,14,second,114,0.0674510002136
159,15,second,114,0.0744819641113
160,16,second,114,0.0938720703125
161,17,second,114,0.103150129318
162,18,second,114,0.114617109299
163,19,second,114,0.130508899689
164,20,second,114,0.137263059616
165,10,second,115,0.0472121238708
166,11,second,115,0.0553939342499
167,12,second,115,0.0551009178162
168,13,second,115,0.0652139186859
169,14,second,115,0.0689311027527
170,15,second,115,0.0742099285126
171,16,second,115,0.0939390659332
172,17,second,115,0.105823993683
173,18,second,115,0.114954948425
174,19,second,115,0.127043962479
175,20,second,115,0.137889862061
176,10,second,116,0.048397064209
177,11,second,116,0.0519649982452
178,12,second,116,0.0551478862762
179,13,second,116,0.0648210048676
180,14,second,116,0.0678081512451
181,15,second,116,0.0747349262238
182,16,second,116,0.0939021110535
183,17,second,116,0.105775117874
184,18,second,116,0.115782022476
185,19,second,116,0.126629829407
186,20,second,116,0.144992828369
187,10,second,117,0.0467250347137
188,11,second,117,0.0502390861511
189,12,second,117,0.0548570156097
190,13,second,117,0.0645661354065
191,14,second,117,0.0715520381927
192,15,second,117,0.0752940177917
193,16,second,117,0.0947828292847
194,17,second,117,0.105820894241
195,18,second,117,0.116127967834
196,19,second,117,0.133648872375
197,20,second,117,0.143193006516
198,10,second,118,0.0474910736084
199,11,second,118,0.0511231422424
200,12,second,118,0.0584712028503
201,13,second,118,0.0699129104614
202,14,second,118,0.0702199935913
203,15,second,118,0.077409029007
204,16,second,118,0.0999579429626
205,17,second,118,0.106575965881
206,18,second,118,0.116394996643
207,19,second,118,0.129326105118
208,20,second,118,0.147513151169
209,10,second,119,0.0488328933716
210,11,second,119,0.0515530109406
211,12,second,119,0.0600919723511
212,13,second,119,0.0659370422363
213,14,second,119,0.0689809322357
214,15,second,119,0.0755090713501
215,16,second,119,0.099044084549
216,17,second,119,0.108085870743
217,18,second,119,0.119048833847
218,19,second,119,0.135665893555
219,20,second,119,0.142400026321
220,10,second,120,0.0460278987885
221,11,second,120,0.0512249469757
222,12,second,120,0.0588088035583
223,13,second,120,0.0674240589142
224,14,second,120,0.0684039592743
225,15,second,120,0.0778701305389
226,16,second,120,0.101040124893
227,17,second,120,0.109369039536
228,18,second,120,0.118453979492
229,19,second,120,0.136207818985
230,20,second,120,0.144371032715
231,10,second,121,0.0478179454803
232,11,second,121,0.0531120300293
233,12,second,121,0.0579700469971
234,13,second,121,0.067538022995
235,14,second,121,0.071613073349
236,15,second,121,0.0776901245117
237,16,second,121,0.102277040482
238,17,second,121,0.111191034317
239,18,second,121,0.135693073273
240,19,second,121,0.131808042526
241,20,second,121,0.145677089691
242,10,second,122,0.0504279136658
243,11,second,122,0.0509259700775
244,12,second,122,0.0589368343353
245,13,second,122,0.0652401447296
246,14,second,122,0.0711469650269
247,15,second,122,0.0783050060272
248,16,second,122,0.106113910675
249,17,second,122,0.112532138824
250,18,second,122,0.121026992798
251,19,second,122,0.134499073029
252,20,second,122,0.148280858994
253,10,second,123,0.0452771186829
254,11,second,123,0.0509548187256
255,12,second,123,0.0597929954529
256,13,second,123,0.0669391155243
257,14,second,123,0.072408914566
258,15,second,123,0.0826239585876
259,16,second,123,0.100574016571
260,17,second,123,0.117118120193
261,18,second,123,0.122490882874
262,19,second,123,0.133567810059
263,20,second,123,0.149439096451
264,10,second,124,0.0529389381409
265,11,second,124,0.0561830997467
266,12,second,124,0.0635950565338
267,13,second,124,0.0673999786377
268,14,second,124,0.0719730854034
269,15,second,124,0.0815069675446
270,16,second,124,0.103264093399
271,17,second,124,0.116715192795
272,18,second,124,0.124396085739
273,19,second,124,0.136219978333
274,20,second,124,0.148236989975
275,10,second,125,0.052050113678
276,11,second,125,0.0563380718231
277,12,second,125,0.0619208812714
278,13,second,125,0.0684049129486
279,14,second,125,0.0732660293579
280,15,second,125,0.0844569206238
281,16,second,125,0.10431098938
282,17,second,125,0.113830089569
283,18,second,125,0.123867034912
284,19,second,125,0.136467933655
285,20,second,125,0.150852918625
286,10,second,126,0.0486569404602
287,11,second,126,0.0529220104218
288,12,second,126,0.0619401931763
289,13,second,126,0.069324016571
290,14,second,126,0.0735828876495
291,15,second,126,0.0816190242767
292,16,second,126,0.102815151215
293,17,second,126,0.118474006653
294,18,second,126,0.130786895752
295,19,second,126,0.134865999222
296,20,second,126,0.151838779449
297,10,second,127,0.0498349666595
298,11,second,127,0.0522878170013
299,12,second,127,0.0598230361938
300,13,second,127,0.0658400058746
301,14,second,127,0.0732839107513
302,15,second,127,0.091540813446
303,16,second,127,0.106599092484
304,17,second,127,0.115586996078
305,18,second,127,0.127272129059
306,19,second,127,0.138920783997
307,20,second,127,0.155818939209
308,10,second,128,0.0458168983459
309,11,second,128,0.0530390739441
310,12,second,128,0.0617821216583
311,13,second,128,0.0678389072418
312,14,second,128,0.0727181434631
313,15,second,128,0.0832378864288
314,16,second,128,0.104997873306
315,17,second,128,0.119735002518
316,18,second,128,0.131942987442
317,19,second,128,0.139530897141
318,20,second,128,0.156955003738
319,10,second,129,0.0513958930969
320,11,second,129,0.0547580718994
321,12,second,129,0.0608720779419
322,13,second,129,0.0684039592743
323,14,second,129,0.0751461982727
324,15,second,129,0.0837469100952
325,16,second,129,0.110148191452
326,17,second,129,0.118801116943
327,18,second,129,0.129783153534
328,19,second,129,0.142863035202
329,20,second,129,0.153913021088
330,10,second,130,0.0454380512238
331,11,second,130,0.0541489124298
332,12,second,130,0.0630719661713
333,13,second,130,0.0723359584808
334,14,second,130,0.0761859416962
335,15,second,130,0.0825262069702
336,16,second,130,0.104871988297
337,17,second,130,0.116919994354
338,18,second,130,0.133525133133
339,19,second,130,0.145498991013
340,20,second,130,0.153465032578
341,10,second,131,0.0472321510315
342,11,second,131,0.05757188797
343,12,second,131,0.0621631145477
344,13,second,131,0.0704050064087
345,14,second,131,0.0751929283142
346,15,second,131,0.0832979679108
347,16,second,131,0.10332608223
348,17,second,131,0.120213985443
349,18,second,131,0.129424095154
350,19,second,131,0.144777059555
351,20,second,131,0.155016899109
352,10,second,132,0.050822019577
353,11,second,132,0.0578618049622
354,12,second,132,0.0683507919312
355,13,second,132,0.0682208538055
356,14,second,132,0.0782709121704
357,15,second,132,0.083899974823
358,16,second,132,0.106287956238
359,17,second,132,0.118195056915
360,18,second,132,0.136754989624
361,19,second,132,0.144486904144
362,20,second,132,0.158581018448
363,10,second,133,0.0489299297333
364,11,second,133,0.0583248138428
365,12,second,133,0.0674819946289
366,13,second,133,0.0697300434113
367,14,second,133,0.0745368003845
368,15,second,133,0.0855660438538
369,16,second,133,0.10698390007
370,17,second,133,0.121242046356
371,18,second,133,0.134155035019
372,19,second,133,0.145229816437
373,20,second,133,0.157912015915
374,10,second,134,0.0496709346771
375,11,second,134,0.0582811832428
376,12,second,134,0.0633380413055
377,13,second,134,0.0701761245728
378,14,second,134,0.0776259899139
379,15,second,134,0.0840079784393
380,16,second,134,0.107061862946
381,17,second,134,0.128155946732
382,18,second,134,0.132956027985
383,19,second,134,0.1475918293
384,20,second,134,0.161063909531
385,10,second,135,0.0498101711273
386,11,second,135,0.0566802024841
387,12,second,135,0.0642650127411
388,13,second,135,0.0718648433685
389,14,second,135,0.0760180950165
390,15,second,135,0.0852551460266
391,16,second,135,0.111360788345
392,17,second,135,0.123812913895
393,18,second,135,0.133162021637
394,19,second,135,0.152814865112
395,20,second,135,0.162235975266
396,10,second,136,0.0502910614014
397,11,second,136,0.0581858158112
398,12,second,136,0.0641689300537
399,13,second,136,0.0696039199829
400,14,second,136,0.0781030654907
401,15,second,136,0.0848479270935
402,16,second,136,0.113379001617
403,17,second,136,0.122714996338
404,18,second,136,0.135759830475
405,19,second,136,0.148060083389
406,20,second,136,0.161439180374
407,10,second,137,0.049663066864
408,11,second,137,0.0588479042053
409,12,second,137,0.0629439353943
410,13,second,137,0.069522857666
411,14,second,137,0.0817179679871
412,15,second,137,0.0908670425415
413,16,second,137,0.112605810165
414,17,second,137,0.12519288063
415,18,second,137,0.136729001999
416,19,second,137,0.150369882584
417,20,second,137,0.167886018753
418,10,second,138,0.0500640869141
419,11,second,138,0.0596840381622
420,12,second,138,0.0644218921661
421,13,second,138,0.0704400539398
422,14,second,138,0.0799100399017
423,15,second,138,0.0906579494476
424,16,second,138,0.11336183548
425,17,second,138,0.12913608551
426,18,second,138,0.139590024948
427,19,second,138,0.151906967163
428,20,second,138,0.162359952927
429,10,second,139,0.0501689910889
430,11,second,139,0.0593838691711
431,12,second,139,0.0657870769501
432,13,second,139,0.0736260414124
433,14,second,139,0.0816969871521
434,15,second,139,0.0896339416504
435,16,second,139,0.116851091385
436,17,second,139,0.129040956497
437,18,second,139,0.137183189392
438,19,second,139,0.150573968887
439,20,second,139,0.165109157562
440,10,second,140,0.0508191585541
441,11,second,140,0.0608019828796
442,12,second,140,0.0632529258728
443,13,second,140,0.0777220726013
444,14,second,140,0.0790870189667
445,15,second,140,0.088837146759
446,16,second,140,0.115921020508
447,17,second,140,0.128005981445
448,18,second,140,0.139374017715
449,19,second,140,0.153771877289
450,20,second,140,0.170825004578
451,10,second,141,0.0507800579071
452,11,second,141,0.0594518184662
453,12,second,141,0.0637271404266
454,13,second,141,0.0721700191498
455,14,second,141,0.0824770927429
456,15,second,141,0.0916590690613
457,16,second,141,0.113898992538
458,17,second,141,0.128540039062
459,18,second,141,0.140690088272
460,19,second,141,0.156666994095
461,20,second,141,0.168829917908
462,10,second,142,0.0532519817352
463,11,second,142,0.0623610019684
464,12,second,142,0.0646932125092
465,13,second,142,0.0768308639526
466,14,second,142,0.080806016922
467,15,second,142,0.0899410247803
468,16,second,142,0.115357875824
469,17,second,142,0.130817174911
470,18,second,142,0.144232034683
471,19,second,142,0.154836893082
472,20,second,142,0.173359155655
473,10,second,143,0.0507099628448
474,11,second,143,0.0629868507385
475,12,second,143,0.0675811767578
476,13,second,143,0.0736088752747
477,14,second,143,0.081759929657
478,15,second,143,0.0937559604645
479,16,second,143,0.115430116653
480,17,second,143,0.132150888443
481,18,second,143,0.142284154892
482,19,second,143,0.156527042389
483,20,second,143,0.170691013336
484,10,second,144,0.0538098812103
485,11,second,144,0.0622231960297
486,12,second,144,0.0659248828888
487,13,second,144,0.0742719173431
488,14,second,144,0.081442117691
489,15,second,144,0.0962338447571
490,16,second,144,0.119395017624
491,17,second,144,0.131927967072
492,18,second,144,0.147502183914
493,19,second,144,0.158171892166
494,20,second,144,0.170823097229
495,10,second,145,0.0530660152435
496,11,second,145,0.0593409538269
497,12,second,145,0.0656309127808
498,13,second,145,0.0761840343475
499,14,second,145,0.0853881835938
500,15,second,145,0.096027135849
501,16,second,145,0.11887717247
502,17,second,145,0.133728981018
503,18,second,145,0.148558139801
504,19,second,145,0.158181190491
505,20,second,145,0.171391963959
506,10,second,146,0.0530450344086
507,11,second,146,0.0598199367523
508,12,second,146,0.0677890777588
509,13,second,146,0.0763170719147
510,14,second,146,0.0832288265228
511,15,second,146,0.0942120552063
512,16,second,146,0.119445085526
513,17,second,146,0.134411811829
514,18,second,146,0.14500784874
515,19,second,146,0.157493829727
516,20,second,146,0.173371076584
517,10,second,147,0.0488560199738
518,11,second,147,0.062108039856
519,12,second,147,0.0677900314331
520,13,second,147,0.0747950077057
521,14,second,147,0.0845711231232
522,15,second,147,0.0950870513916
523,16,second,147,0.121436834335
524,17,second,147,0.133496046066
525,18,second,147,0.153558969498
526,19,second,147,0.160091876984
527,20,second,147,0.174339056015
528,10,second,148,0.0536830425262
529,11,second,148,0.0609569549561
530,12,second,148,0.0687189102173
531,13,second,148,0.0758180618286
532,14,second,148,0.0845420360565
533,15,second,148,0.0948030948639
534,16,second,148,0.121259212494
535,17,second,148,0.133186817169
536,18,second,148,0.148308992386
537,19,second,148,0.163172960281
538,20,second,148,0.179792881012
539,10,second,149,0.0568537712097
540,11,second,149,0.0646259784698
541,12,second,149,0.0674450397491
542,13,second,149,0.0762498378754
543,14,second,149,0.0886950492859
544,15,second,149,0.0962100028992
545,16,second,149,0.118495941162
546,17,second,149,0.136876106262
547,18,second,149,0.146366834641
548,19,second,149,0.162877082825
549,20,second,149,0.185693979263
550,10,second,150,0.0541989803314
551,11,second,150,0.0611579418182
552,12,second,150,0.0666680335999
553,13,second,150,0.079087972641
554,14,second,150,0.0861170291901
555,15,second,150,0.0955889225006
556,16,second,150,0.123842000961
557,17,second,150,0.135142087936
558,18,second,150,0.152948141098
559,19,second,150,0.164844989777
560,20,second,150,0.177127122879
561,10,second,151,0.054074048996
562,11,second,151,0.060170173645
563,12,second,151,0.0682709217072
564,13,second,151,0.0776119232178
565,14,second,151,0.0903341770172
566,15,second,151,0.0962021350861
567,16,second,151,0.121016979218
568,17,second,151,0.141215085983
569,18,second,151,0.149968862534
570,19,second,151,0.16849398613
571,20,second,151,0.176981925964
572,10,second,152,0.0546548366547
573,11,second,152,0.0620491504669
574,12,second,152,0.0706701278687
575,13,second,152,0.0786261558533
576,14,second,152,0.0879859924316
577,15,second,152,0.0966000556946
578,16,second,152,0.129711151123
579,17,second,152,0.138138055801
580,18,second,152,0.156779050827
581,19,second,152,0.17307806015
582,20,second,152,0.183009147644
583,10,second,153,0.0561451911926
584,11,second,153,0.0663001537323
585,12,second,153,0.0876960754395
586,13,second,153,0.0871891975403
587,14,second,153,0.0955100059509
588,15,second,153,0.0979778766632
589,16,second,153,0.12460899353
590,17,second,153,0.137120008469
591,18,second,153,0.155616998672
592,19,second,153,0.271790981293
593,20,second,153,0.214812994003
594,10,second,154,0.0594000816345
595,11,second,154,0.0606520175934
596,12,second,154,0.0707139968872
597,13,second,154,0.0794320106506
598,14,second,154,0.0883169174194
599,15,second,154,0.101666927338
600,16,second,154,0.125620126724
601,17,second,154,0.138098955154
602,18,second,154,0.151532888412
603,19,second,154,0.169955015182
604,20,second,154,0.189146995544
605,10,second,155,0.0623948574066
606,11,second,155,0.0627179145813
607,12,second,155,0.0697898864746
608,13,second,155,0.0797250270844
609,14,second,155,0.0905392169952
610,15,second,155,0.0978999137878
611,16,second,155,0.128135919571
612,17,second,155,0.14181804657
613,18,second,155,0.157246828079
614,19,second,155,0.167387962341
615,20,second,155,0.186612844467
616,10,second,156,0.0564761161804
617,11,second,156,0.0610771179199
618,12,second,156,0.0686180591583
619,13,second,156,0.0795409679413
620,14,second,156,0.0903341770172
621,15,second,156,0.100978136063
622,16,second,156,0.126013040543
623,17,second,156,0.141807079315
624,18,second,156,0.151207923889
625,19,second,156,0.171449184418
626,20,second,156,0.182380914688
627,10,second,157,0.054634809494
628,11,second,157,0.0651371479034
629,12,second,157,0.0709090232849
630,13,second,157,0.0880889892578
631,14,second,157,0.0887949466705
632,15,second,157,0.0980970859528
633,16,second,157,0.124350070953
634,17,second,157,0.141413211823
635,18,second,157,0.155925035477
636,19,second,157,0.169909000397
637,20,second,157,0.190907001495
638,10,second,158,0.0552988052368
639,11,second,158,0.0622448921204
640,12,second,158,0.0691401958466
641,13,second,158,0.0826511383057
642,14,second,158,0.0934720039368
643,15,second,158,0.100839853287
644,16,second,158,0.126984119415
645,17,second,158,0.142680168152
646,18,second,158,0.154622077942
647,19,second,158,0.174292087555
648,20,second,158,0.183768987656
649,10,second,159,0.0574188232422
650,11,second,159,0.0634341239929
651,12,second,159,0.0710430145264
652,13,second,159,0.0887038707733
653,14,second,159,0.0927178859711
654,15,second,159,0.106564998627
655,16,second,159,0.126529932022
656,17,second,159,0.144258975983
657,18,second,159,0.157715082169
658,19,second,159,0.171893119812
659,20,second,159,0.185632944107
660,10,second,160,0.0569798946381
661,11,second,160,0.0651960372925
662,12,second,160,0.0707769393921
663,13,second,160,0.0814390182495
664,14,second,160,0.0934920310974
665,15,second,160,0.103044033051
666,16,second,160,0.126332998276
667,17,second,160,0.142390966415
668,18,second,160,0.155866861343
669,19,second,160,0.172228097916
670,20,second,160,0.18758893013
671,10,second,161,0.0574178695679
672,11,second,161,0.065612077713
673,12,second,161,0.0722298622131
674,13,second,161,0.0855967998505
675,14,second,161,0.0913381576538
676,15,second,161,0.103913068771
677,16,second,161,0.128606081009
678,17,second,161,0.146804094315
679,18,second,161,0.16712808609
680,19,second,161,0.175137042999
681,20,second,161,0.203895807266
682,10,second,162,0.0569698810577
683,11,second,162,0.0652089118958
684,12,second,162,0.0740442276001
685,13,second,162,0.0809919834137
686,14,second,162,0.0892758369446
687,15,second,162,0.105530977249
688,16,second,162,0.12876701355
689,17,second,162,0.146270036697
690,18,second,162,0.162569999695
691,19,second,162,0.174952030182
692,20,second,162,0.188594102859
693,10,second,163,0.0552310943604
694,11,second,163,0.0637879371643
695,12,second,163,0.0732231140137
696,13,second,163,0.0846581459045
697,14,second,163,0.0945959091187
698,15,second,163,0.105252981186
699,16,second,163,0.130525827408
700,17,second,163,0.147150039673
701,18,second,163,0.161931991577
702,19,second,163,0.180516958237
703,20,second,163,0.194455862045
704,10,second,164,0.0544769763947
705,11,second,164,0.0635159015656
706,12,second,164,0.072793006897
707,13,second,164,0.0831418037415
708,14,second,164,0.0979819297791
709,15,second,164,0.106354951859
710,16,second,164,0.133897781372
711,17,second,164,0.146615028381
712,18,second,164,0.16238117218
713,19,second,164,0.178666114807
714,20,second,164,0.198869943619
715,10,second,165,0.058345079422
716,11,second,165,0.064857006073
717,12,second,165,0.0770437717438
718,13,second,165,0.0986409187317
719,14,second,165,0.0965359210968
720,15,second,165,0.104914903641
721,16,second,165,0.13259100914
722,17,second,165,0.15156006813
723,18,second,165,0.162207126617
724,19,second,165,0.18128490448
725,20,second,165,0.200832128525
726,10,second,166,0.0571839809418
727,11,second,166,0.0670719146729
728,12,second,166,0.0749001502991
729,13,second,166,0.0926830768585
730,14,second,166,0.0967569351196
731,15,second,166,0.104978084564
732,16,second,166,0.140873908997
733,17,second,166,0.149732112885
734,18,second,166,0.162003040314
735,19,second,166,0.176866054535
736,20,second,166,0.194851160049
737,10,second,167,0.0582489967346
738,11,second,167,0.0667498111725
739,12,second,167,0.0739710330963
740,13,second,167,0.08722615242
741,14,second,167,0.0925650596619
742,15,second,167,0.109139919281
743,16,second,167,0.132926940918
744,17,second,167,0.148026943207
745,18,second,167,0.164983034134
746,19,second,167,0.181183099747
747,20,second,167,0.197377920151
748,10,second,168,0.0610480308533
749,11,second,168,0.0672161579132
750,12,second,168,0.078458070755
751,13,second,168,0.0852389335632
752,14,second,168,0.0939090251923
753,15,second,168,0.110449075699
754,16,second,168,0.135042190552
755,17,second,168,0.152770042419
756,18,second,168,0.164672136307
757,19,second,168,0.186406135559
758,20,second,168,0.199252128601
759,10,second,169,0.0557670593262
760,11,second,169,0.0664329528809
761,12,second,169,0.0762159824371
762,13,second,169,0.0879220962524
763,14,second,169,0.0976750850677
764,15,second,169,0.106899023056
765,16,second,169,0.137213945389
766,17,second,169,0.16370010376
767,18,second,169,0.170011997223
768,19,second,169,0.179504871368
769,20,second,169,0.201568126678
770,10,second,170,0.0609140396118
771,11,second,170,0.0667340755463
772,12,second,170,0.0761840343475
773,13,second,170,0.0871679782867
774,14,second,170,0.0978670120239
775,15,second,170,0.108656167984
776,16,second,170,0.149276018143
777,17,second,170,0.152516126633
778,18,second,170,0.164984941483
779,19,second,170,0.186066865921
780,20,second,170,0.199366092682
781,10,second,171,0.0564789772034
782,11,second,171,0.0687189102173
783,12,second,171,0.0775661468506
784,13,second,171,0.0895888805389
785,14,second,171,0.0957200527191
786,15,second,171,0.11141204834
787,16,second,171,0.142399787903
788,17,second,171,0.152309179306
789,18,second,171,0.166805028915
790,19,second,171,0.192649841309
791,20,second,171,0.202027082443
792,10,second,172,0.0590138435364
793,11,second,172,0.0659008026123
794,12,second,172,0.0794279575348
795,13,second,172,0.0912070274353
796,14,second,172,0.0974819660187
797,15,second,172,0.110327959061
798,16,second,172,0.136000156403
799,17,second,172,0.155478000641
800,18,second,172,0.167593955994
801,19,second,172,0.183487892151
802,20,second,172,0.203173160553
803,10,second,173,0.0572240352631
804,11,second,173,0.0695569515228
805,12,second,173,0.0775558948517
806,13,second,173,0.089241027832
807,14,second,173,0.101832866669
808,15,second,173,0.109586954117
809,16,second,173,0.138825893402
810,17,second,173,0.154088973999
811,18,second,173,0.170892000198
812,19,second,173,0.189591884613
813,20,second,173,0.201745033264
814,10,second,174,0.0599489212036
815,11,second,174,0.0705540180206
816,12,second,174,0.0802280902863
817,13,second,174,0.0840229988098
818,14,second,174,0.100078105927
819,15,second,174,0.11604309082
820,16,second,174,0.140283107758
821,17,second,174,0.155854940414
822,18,second,174,0.173920869827
823,19,second,174,0.189303874969
824,20,second,174,0.204602003098
825,10,second,175,0.0616309642792
826,11,second,175,0.0671861171722
827,12,second,175,0.0801920890808
828,13,second,175,0.0936050415039
829,14,second,175,0.100126981735
830,15,second,175,0.109467029572
831,16,second,175,0.139270067215
832,17,second,175,0.155346870422
833,18,second,175,0.167881965637
834,19,second,175,0.187741994858
835,20,second,175,0.208729028702
836,10,second,176,0.0600309371948
837,11,second,176,0.0715370178223
838,12,second,176,0.0755250453949
839,13,second,176,0.0901970863342
840,14,second,176,0.102121114731
841,15,second,176,0.112241983414
842,16,second,176,0.140421152115
843,17,second,176,0.158003091812
844,18,second,176,0.172113180161
845,19,second,176,0.188603162766
846,20,second,176,0.210279941559
847,10,second,177,0.0566580295563
848,11,second,177,0.0678958892822
849,12,second,177,0.0766179561615
850,13,second,177,0.0897929668427
851,14,second,177,0.100040197372
852,15,second,177,0.115396022797
853,16,second,177,0.142211914062
854,17,second,177,0.156922101974
855,18,second,177,0.175220012665
856,19,second,177,0.194094896317
857,20,second,177,0.209286928177
858,10,second,178,0.0589461326599
859,11,second,178,0.0708010196686
860,12,second,178,0.0797419548035
861,13,second,178,0.0911478996277
862,14,second,178,0.104969024658
863,15,second,178,0.111067056656
864,16,second,178,0.144088983536
865,17,second,178,0.157768964767
866,18,second,178,0.178123950958
867,19,second,178,0.197198867798
868,20,second,178,0.209581136703
869,10,second,179,0.0615320205688
870,11,second,179,0.0705170631409
871,12,second,179,0.0779371261597
872,13,second,179,0.0890779495239
873,14,second,179,0.103534936905
874,15,second,179,0.113563776016
875,16,second,179,0.141864061356
876,17,second,179,0.159909963608
877,18,second,179,0.173995018005
878,19,second,179,0.192348957062
879,20,second,179,0.210402965546
880,10,second,180,0.0596330165863
881,11,second,180,0.0694489479065
882,12,second,180,0.0764789581299
883,13,second,180,0.0903668403625
884,14,second,180,0.101963043213
885,15,second,180,0.116166830063
886,16,second,180,0.143592834473
887,17,second,180,0.164188146591
888,18,second,180,0.173027038574
889,19,second,180,0.192552089691
890,20,second,180,0.21458697319
891,10,second,181,0.0588629245758
892,11,second,181,0.0734028816223
893,12,second,181,0.0815539360046
894,13,second,181,0.0950450897217
895,14,second,181,0.0998899936676
896,15,second,181,0.11194396019
897,16,second,181,0.143356084824
898,17,second,181,0.158608913422
899,18,second,181,0.17743897438
900,19,second,181,0.196978807449
